Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202400015359;1;07;2024;02:35;5;973;97302;2;1;1;7;FELIX EBOUE(ROCADE);4,93246000; -52,31081000
202400015715;20;11;2024;18:40;2;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,92889000; -52,30023000
202400015717;20;11;2024;10:19;1;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,93148595; -52,30668747
202400015719;20;11;2024;07:25;1;973;97302;2;1;1;3;MONNERVILLE (AVENUE GASTON);4,93713000; -52,33310000
202400015722;20;11;2024;07:45;1;973;97302;2;3;1;6;LALLOUETTE(RUE);4,94058839; -52,32973498
202400015723;19;11;2024;17:05;1;973;97302;2;1;1;3;RABAN (ROUTE DE);4,92340261; -52,31251931
202400015724;19;11;2024;13:00;1;973;97302;2;1;1;2;MONTABO (ROUTE DE) 1;4,94422000; -52,30927000
202400015726;19;11;2024;08:40;1;973;97302;2;1;1;7;LALLOUETTE;4,94008601; -52,33181906
202400015727;19;11;2024;08:00;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93526401; -52,31248882
202400015740;8;04;2024;21:20;5;973;97302;2;1;2;2;MADELEINE (ROUTE DE LA);4,91792000; -52,32141000
202400015741;8;04;2024;17:18;1;973;97302;2;1;1;6;RABAN (ROUTE DE);4,92352000; -52,31252000
202400015742;19;04;2024;10:45;1;973;97302;2;2;1;3;MADELEINE (ROUTE DE LA);4,91446100; -52,32090980
202400015785;26;12;2024;19:00;3;973;97302;2;1;2;6;BADUEL (ROUTE DE);4,93680000; -52,31479000
202400016022;9;09;2024;04:08;4;973;97302;2;6;1;3;CHARLERY (GUSTAVE);4,93931658; -52,31831646
202400016026;8;09;2024;20:17;5;973;97302;2;6;1;7;MADELEINE (ROUTE DE LA);4,90775000; -52,32218000
202400016030;8;09;2024;11:20;1;973;97302;2;2;1;3;MOLE;4,93557907; -52,33227172
202400016081;27;12;2024;11:08;1;973;97304;1;1;1;7;RN1;5,12571700; -52,73115600
202400016151;30;01;2024;22:20;4;973;97302;2;6;1;7;LEBLOND (ROND POINT);4,92086000; -52,32940000
202400016198;25;12;2024;05:00;2;973;97302;2;1;2;7;HEDER (place);4,93944235; -52,33460462
202400016368;2;08;2024;15:00;1;973;97302;2;3;1;3;ESTREES (AVENUE D');4,94073000; -52,32368000
202400016733;28;05;2024;08:00;1;973;97311;2;3;3;2;Rue Joseph Symphorien;5,49859300; -54,02900800
202400016774;28;05;2024;09:40;1;973;97302;2;1;3;7;MONTABO (ROUTE DE) 1;4,94435981; -52,31769919
202400016775;28;05;2024;07:00;1;973;97302;2;1;3;2;MADELEINE (ROUTE DE LA);4,91527000; -52,32112000
202400016983;9;10;2024;08:30;1;973;97307;1;1;1;3;RN 2 PK 3;4,85966800; -52,33391000
202400017116;12;03;2024;13:22;1;973;97302;2;3;1;2;CABASSOU (ROUTE DE);4,91750390; -52,31285244
202400017117;11;03;2024;07:50;1;973;97302;2;3;1;3;MONTABO (ROUTE DE) 1;4,94286389; -52,30615899
202400017225;7;01;2024;15:30;1;973;97306;1;1;1;1;Route Nationale N 1;5,41034700; -53,71039900
202400017642;18;04;2024;17:38;1;973;97302;2;1;2;6;MARAN (RENE) CITE THEMIRE;4,93504043; -52,32105061
202400017643;18;04;2024;15:42;1;973;97302;2;1;2;3;RABAN (ROUTE DE);4,92394777; -52,31247962
202400017644;18;04;2024;08:45;1;973;97302;2;1;2;5;COLOMB (CHRISTOPHE);4,93883549; -52,32871503
202400017645;17;04;2024;20:40;3;973;97302;2;1;2;3;ZEPHIR (ROCADE);4,93456000; -52,30867000
202400017681;24;12;2024;16:35;1;973;97302;2;2;1;3;PREVOT (ERNEST);4,93302340; -52,33281970
202400018056;19;04;2024;09:00;1;973;97309;2;1;1;3;Route de Montjoly (rd1);4,92533000; -52,28601200
202400018069;30;01;2024;19:20;5;973;97312;2;2;1;1;13 Rue d'Inkermann;5,37816627; -52,95679656
202400018171;3;08;2024;05:00;3;973;97305;1;1;1;1;Route Nationale 1 - PK 23+100;4,99826400; -52,45478200
202400018184;29;01;2024;17:55;1;973;97302;2;1;2;7;VOLTAIRE(AVENUE);4,94257930; -52,32154280
202400018187;29;01;2024;15:45;1;973;97302;2;1;3;6;REPUBLIQUE (BD DE LA);4,93751272; -52,32449323
202400018190;27;01;2024;10:16;1;973;97302;1;6;1;3;MARINGOUINS (ROND-POINT);4,90782000; -52,32221000
202400018194;29;01;2024;10:50;1;973;97302;2;1;2;6;MERE THERESA (rue);4,92629940; -52,31374830
202400018197;29;01;2024;08:10;1;973;97302;2;2;3;3;FELIX EBOUE(ROCADE);4,93105919; -52,31322527
202400018321;1;08;2024;07:25;1;973;97302;2;3;1;3;MONTABO (ROUTE DE) 2;4,94174000; -52,30405000
202400018327;1;08;2024;02:10;3;973;97302;2;1;1;7;REPUBLIQUE (BD DE LA);4,93762202; -52,32429242
202400018443;7;09;2024;20:25;5;973;97302;2;2;1;3;BARTHELEMY (RENE);4,93462356; -52,33070290
202400018444;7;09;2024;17:15;1;973;97302;2;1;1;7;CABASSOU (ROUTE DE);4,91998000; -52,31970000
202400018593;28;05;2024;20:00;3;973;97353;2;1;1;7;Route de Sophie;3,64682600; -54,02797400
202400018733;12;10;2024;13:20;1;973;97302;2;2;1;3;COLOMB (CHRISTOPHE);4,93874436; -52,32913944
202400018735;12;10;2024;07:45;1;973;97302;2;1;1;6;RABAN (ROUTE DE);4,91814000; -52,31274000
202400018904;13;10;2024;03:30;3;973;97305;1;1;1;1;RN1 PK17;4,93838700; -52,40999900
202400019030;29;06;2024;02:05;3;973;97302;2;1;1;2;CABASSOU (ROUTE DE);4,91986000; -52,31946000
202400019032;28;06;2024;23:25;3;973;97302;2;1;1;7;REPUBLIQUE (BD DE LA);4,93916000; -52,31872000
202400019060;10;03;2024;21:45;5;973;97302;2;1;1;3;RABAN (ROUTE DE);4,93485605; -52,31412917
202400019063;9;03;2024;19:50;5;973;97302;2;2;1;3;VOLTAIRE(AVENUE);4,94235000; -52,32241000
202400019233;20;11;2024;06:00;1;973;97305;1;1;1;5;Macouria;4,94234200; -52,41457000
202400019307;18;11;2024;16:00;1;973;97302;1;6;1;3;ROUTE NATIONALE 1;4,89674000; -52,32858000
202400019311;18;11;2024;08:20;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93701000; -52,31502000
202400019312;18;11;2024;05:28;2;973;97302;1;1;1;6;ROUTE NATIONALE 1;4,89791000; -52,32753000
202400019315;17;11;2024;07:30;1;973;97302;2;1;1;7;BADUEL (ROUTE DE);4,92906000; -52,29553000
202400019387;29;06;2024;20:34;3;973;97307;1;2;1;6;Chemin Morthium;4,83463100; -52,32527400
202400019548;17;04;2024;15:30;1;973;97302;2;2;2;5;CATAYEE (JUSTIN);4,94163733; -52,33113572
202400019717;22;12;2024;14:39;1;973;97302;2;3;2;3;CABASSOU (ROUTE DE);4,91750230; -52,31282777
202400019719;21;12;2024;23:10;5;973;97302;2;1;1;3;FELIX EBOUE (Rue);4,94071000; -52,30466000
202400019811;28;01;2024;09:14;1;973;97302;2;2;1;2;MONTABO (ROUTE DE) 1;4,94437727; -52,30985910
202400019812;28;01;2024;03:35;5;973;97302;2;1;1;7;HENRI QUINTRIE(RUE);4,93380050; -52,33300388
202400020070;8;09;2024;03:30;3;973;97309;2;1;1;6;Route de Rémire;4,89885400; -52,27393500
202400020087;31;07;2024;15:31;1;973;97302;2;1;1;3;MONTABO (ROUTE DE) 1;4,93532850; -52,29450059
202400020138;20;12;2024;09:32;1;973;97302;1;1;2;5;ROUTE NATIONALE 1;4,92581000; -52,32887000
202400020145;29;01;2024;12:45;1;973;97311;1;1;8;6;Avenue Gaston Monnerville;5,48906100; -54,00119300
202400020186;6;09;2024;19:35;3;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,92918000; -52,29653000
202400020190;6;09;2024;12:50;1;973;97302;2;1;1;2;CABASSOU (ROUTE DE);4,92067000; -52,32155000
202400020193;5;09;2024;21:00;5;973;97302;2;1;1;3;FLAMBOYANTS (RUE DES);4,92469227; -52,32058525
202400020219;27;01;2024;07:28;1;973;97302;2;2;1;3;JUILLET (RUE DU 14);4,93996050; -52,32962966
202400020223;26;01;2024;07:39;1;973;97302;2;1;1;3;BARTHELEMY (RENE);4,93620999; -52,31585652
202400020426;30;07;2024;14:45;1;973;97302;2;1;1;2;UNIVERSITE CHICAGO (RUE DE);4,93578617; -52,30288661
202400020598;26;05;2024;16:00;1;973;97304;1;1;1;1;Route Nationale 1 Sud;5,11877100; -52,65320100
202400020886;28;06;2024;18:10;1;973;97302;1;1;1;7;ZONE COLLERY I OU II;4,90674000; -52,32477000
202400020887;27;06;2024;18:25;2;973;97302;2;1;1;2;CABASSOU (ROUTE DE);4,91967000; -52,31892000
202400020888;27;06;2024;17:30;1;973;97302;2;1;1;2;CONSTANT CHLORE(RUE);4,93396779; -52,31931880
202400021127;17;11;2024;17:55;2;973;97309;2;6;1;3;D2;4,88761690; -52,28503847
202400021142;8;03;2024;17:30;1;973;97307;1;3;1;3;N4 PK 3;4,84823000; -52,31607900
202400021151;10;03;2024;16:45;1;973;97309;1;3;1;3;Route d?Attila Cabassou;4,89013500; -52,28766400
202400021159;18;11;2024;07:20;1;973;97305;1;3;1;1;Route Nationale 1;4,93761700; -52,40930200
202400021229;8;03;2024;23:50;5;973;97302;2;9;1;3;ROBERT VIGNON (RUE);4,93187914; -52,32116997
202400021239;9;03;2024;21:50;5;973;97302;2;1;1;2;MONTABO (ROUTE DE) 1;4,94485827; -52,31149793
202400021243;9;03;2024;11:31;1;973;97302;2;2;1;3;CABASSOU (ROUTE DE);4,91924493; -52,31759995
202400021595;21;12;2024;16:30;1;973;97307;1;1;1;5;N4;4,86482100; -52,31136900
202400021675;20;12;2024;19:40;4;973;97302;2;1;1;3;FELIX EBOUE(ROCADE);4,93089000; -52,31322000
202400021677;20;12;2024;08:15;1;973;97302;2;3;2;3;MADELEINE (ROUTE DE LA);4,91675000; -52,32149000
202400021740;15;04;2024;18:42;5;973;97302;1;6;1;7;CRIQUE FOUILLEE (ROND POINT);4,89703706; -52,32845217
202400021742;15;04;2024;05:01;5;973;97302;2;1;1;6;BADUEL (ROUTE DE);4,92900000; -52,29522000
202400022002;26;01;2024;18:25;1;973;97302;2;3;1;3;MANGO (ROUTE);4,93189027; -52,31772467
202400022007;26;01;2024;12:20;1;973;97302;2;3;1;3;GIPPET (DOCTEUR);4,94116524; -52,32213289
202400022010;26;01;2024;11:35;1;973;97302;2;6;1;3;KET TAI (CARREFOUR);4,93266523; -52,32644320
202400022014;26;01;2024;15:05;1;973;97309;2;6;1;3;SUZINI (CARREFOUR);4,92707000; -52,28978000
202400022017;25;01;2024;06:50;1;973;97302;2;1;2;6;ROUTE NATIONALE 1;4,89720000; -52,32829000
202400022248;29;07;2024;07:10;2;973;97302;2;6;1;7;GIRATOIRE MARINGOUINS;4,90696000; -52,32233000
202400022251;28;07;2024;22:25;5;973;97302;2;1;1;2;MERE THERESA (rue);4,91919000; -52,31276000
202400022510;24;05;2024;11:35;1;973;97302;2;3;1;3;VOLTAIRE(AVENUE);4,94165000; -52,32537000
202400022768;9;10;2024;20:55;5;973;97302;2;1;1;2;FELIX EBOUE(ROCADE);4,92921000; -52,31559000
202400022769;9;10;2024;12:31;1;973;97302;2;1;1;1;TROUBIRAN (CHEMIN DE);4,92986000; -52,30414000
202400022977;15;11;2024;17:48;1;973;97302;2;2;1;3;CATAYEE (JUSTIN);4,93592000; -52,32963000
202400022980;15;11;2024;16:00;1;973;97302;2;6;1;3;EAU-LISETTE (CITE);4,92856000; -52,32232000
202400022981;15;11;2024;13:35;1;973;97302;2;1;1;2;CABASSOU (ROUTE DE);4,91865000; -52,31606000
202400023030;25;06;2024;16:45;1;973;97303;1;1;2;2;N1;5,52661000; -53,38645200
202400023032;26;06;2024;19:20;3;973;97312;1;1;1;3;N1;5,34834100; -52,93706400
202400023066;9;03;2024;10:45;1;973;97311;2;1;1;3;Impasse Saimiri;5,43942600; -54,03783700
202400023120;8;03;2024;20:20;5;973;97302;2;1;1;2;TOUSSAINT LOUVERTURE (rue);4,92657000; -52,30458000
202400023121;7;03;2024;19:05;3;973;97302;2;6;1;2;MADELEINE (ROUTE DE LA);4,92494721; -52,32397288
202400023343;8;03;2024;19:30;3;973;97311;1;1;1;2;Village Sparouine;5,26310200; -54,24842800
202400023388;7;03;2024;16:20;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,90982000; -52,32156000
202400023389;7;03;2024;06:25;1;973;97302;2;6;1;6;BADUEL (ROND POINT DE);4,93330079; -52,30968475
202400023483;21;12;2024;12:15;1;973;97309;2;3;1;1;Route de Rémire;4,92558100; -52,28644600
202400023529;14;04;2024;06:55;2;973;97302;2;1;2;6;SOURCE DE BADUEL (CHEMIN DE LA);4,92635819; -52,30533689
202400023599;19;12;2024;08:07;1;973;97302;2;1;1;6;HEDER (place);4,94194000; -52,33024000
202400023601;9;12;2024;17:11;1;973;97302;2;1;2;7;MONT LUCAS 1 (CITE);4,92237752; -52,31828767
202400023977;14;04;2024;21:20;4;973;97308;1;1;1;1;RN2 PK 162;3,89250674; -51,80679560
202400024214;4;09;2024;19:30;5;973;97309;2;2;1;3;Route de Montjoly;4,90780290; -52,27286625
202400024364;23;05;2024;16:20;1;973;97302;2;1;1;6;MONTABO (ROUTE DE) 2;4,94293800; -52,30639672
202400024674;8;10;2024;20:55;5;973;97302;2;1;1;3;MONTABO (ROUTE DE) 1;4,94390000; -52,30795000
202400024675;8;10;2024;07:00;1;973;97302;2;1;1;3;ZEPHIR (ROCADE);4,93456000; -52,30845000
202400024676;8;10;2024;10:50;1;973;97302;2;1;1;5;BADUEL (ROUTE DE);4,93200000; -52,30741000
202400024677;8;10;2024;08:30;1;973;97302;1;6;1;2;MARINGOUINS (ROND-POINT);4,90739000; -52,32271000
202400024748;25;06;2024;22:00;2;973;97309;2;1;8;6;TROUBIRAN (CHEMIN DE);4,91935000; -52,30218000
202400024886;14;11;2024;20:00;5;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93756000; -52,31590000
202400025701;24;01;2024;09:25;1;973;97302;2;1;1;3;URANUS (CITE);4,92052186; -52,32154012
202400025731;30;08;2024;12:14;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,92886000; -52,29786000
202400025837;13;04;2024;14:30;1;973;97312;1;1;1;7;route nationale 1 pk 104.250;5,29479156; -52,91480541
202400025958;12;04;2024;18:18;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,91453000; -52,32099000
202400025965;12;04;2024;16:00;1;973;97302;1;1;1;5;ROUTE NATIONALE 1;4,91314000; -52,32841000
202400026099;22;05;2024;18:49;5;973;97302;1;1;1;2;ROUTE NATIONALE 1;4,90117324; -52,32502484
202400026100;22;05;2024;06:45;1;973;97302;2;6;2;3;MIRZA (ROND-POINT);4,93243000; -52,32648000
202400026155;23;01;2024;12:30;1;973;97302;2;1;1;6;BONHOMME (CITE);4,91986914; -52,31840193
202400026371;22;05;2024;19:00;4;973;97311;2;1;1;6;Rue Buissons Ardents;5,47863800; -54,02360600
202400026420;26;07;2024;19:50;5;973;97302;2;1;3;3;MADELEINE (ROUTE DE LA);4,92363528; -52,32401991
202400026425;21;05;2024;11:35;1;973;97302;2;1;1;6;NOVAPARC (RESIDENCE) RTE DE RABAN;4,92244156; -52,31324637
202400026426;20;05;2024;23:30;5;973;97302;2;1;1;7;FELIX EBOUE(ROCADE);4,93160033; -52,31232101
202400026616;7;10;2024;16:32;1;973;97302;2;1;1;7;MANDELA  (BOULEVARD);4,93642000; -52,32597000
202400026617;7;10;2024;17:10;1;973;97302;2;1;1;3;ZEPHIR (ROCADE);4,93479000; -52,30847000
202400026618;7;10;2024;14:10;1;973;97302;2;1;1;7;RABAN (ROUTE DE);4,93685000; -52,31520000
202400026619;7;10;2024;08:00;2;973;97302;2;1;1;6;JASMIN(LOTISSEMENT);4,91651000; -52,31765000
202400026620;4;10;2024;20:30;5;973;97302;2;3;1;1;BADUEL (ROUTE DE);4,93087000; -52,30562000
202400026621;7;10;2024;08:15;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,92888000; -52,29792000
202400026735;12;11;2024;09:20;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,92919207; -52,29586780
202400027026;12;11;2024;17:30;1;973;97302;2;2;1;5;SCHOELCHER (RUE);4,94199000; -52,33238000
202400027027;12;11;2024;06:50;1;973;97302;2;1;1;2;MADELEINE (ROUTE DE LA);4,91685000; -52,32142000
202400027140;17;12;2024;13:20;1;973;97302;2;3;1;3;MONTABO (ROUTE DE) 1;4,93651000; -52,31434000
202400027142;17;12;2024;07:20;1;973;97302;2;1;1;3;CABASSOU (ROUTE DE);4,91850000; -52,31547000
202400027270;5;03;2024;17:50;1;973;97302;2;6;1;3;BADUEL (ROND POINT DE);4,93312620; -52,30922341
202400027273;5;03;2024;16:27;1;973;97302;2;3;1;3;LIBERTE (AVENUE DE LA);4,93693240; -52,32595235
202400027275;5;03;2024;10:45;1;973;97302;2;3;1;6;MONTABO (ROUTE DE) 1;4,94351057; -52,30699718
202400027276;5;03;2024;07:40;1;973;97302;2;9;2;7;PETIT MONACO (ROND-POINT);4,94128727; -52,32132018
202400027309;12;04;2024;10:55;1;973;97302;2;1;1;3;MANDELA  (BOULEVARD);4,93922964; -52,32647270
202400027311;12;04;2024;10:18;1;973;97302;2;1;1;7;PASTEUR (AVENUE LOUIS);4,94355600; -52,32335329
202400027316;12;04;2024;08:15;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93685223; -52,31482655
202400027318;11;04;2024;10:10;1;973;97302;2;1;1;3;MADELEINE (ROUTE DE LA);4,91135305; -52,32144624
202400027759;21;01;2024;19:05;3;973;97302;2;1;1;6;BOULEVARD DES CITES;4,92210000; -52,31696000
202400028040;11;04;2024;17:50;1;973;97302;2;1;1;6;EUGENE GOBERT(RUE);4,93203947; -52,33079106
202400028045;11;04;2024;14:40;1;973;97302;2;1;1;1;ZEPHIR (ROCADE);4,93399000; -52,30893000
202400028048;11;04;2024;07:56;1;973;97302;2;1;1;6;BADUEL (ROUTE DE);4,93670169; -52,31468439
202400028133;19;05;2024;22:20;5;973;97302;2;1;2;3;14 ET 22 JUIN 1962;4,93283000; -52,32679000
202400028194;27;07;2024;06:10;2;973;97305;1;1;1;2;PK 14 Route Nationale 1;4,93167400; -52,39919500
202400028233;3;09;2024;15:00;1;973;97309;2;3;1;3;Chemin Germain;4,90296300; -52,27343700
202400028297;25;07;2024;09:40;1;973;97302;2;3;1;3;MONT LUCAS 1 (CITE);4,92415000; -52,30198000
202400028602;7;10;2024;07:40;1;973;97309;2;3;1;1;Route de Montjoly;4,91528800; -52,27502500
202400028616;23;06;2024;23:47;3;973;97302;2;2;8;3;PREVOT (ERNEST);4,93162999; -52,33247468
202400028874;13;11;2024;14:00;1;973;97304;2;1;1;3;18 Avenue Leopold Cedar Senghor;5,16725600; -52,65328700
202400028919;10;11;2024;16:51;1;973;97302;2;6;1;3;EBOUE (ROCADE FELIX);4,92467250; -52,32332003
202400029085;16;12;2024;17:15;1;973;97302;2;3;1;3;RABAN (ROUTE DE);4,92798615; -52,31387275
202400029212;4;03;2024;08:00;1;973;97302;2;1;1;3;RABAN (ROUTE DE);4,92968519; -52,31333256
202400029323;10;04;2024;10:50;1;973;97302;2;2;1;3;SOURCE DE BADUEL (CHEMIN DE LA);4,93110729; -52,30915233
202400029338;18;12;2024;09:00;1;973;97309;2;1;3;7;Route de Rémire;4,91688800; -52,27649000
202400029578;16;05;2024;12:45;1;973;97302;2;3;1;1;TROUBIRAN (CHEMIN DE);4,92691171; -52,30349010
202400029826;10;04;2024;12:23;1;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,93826318; -52,31673628
202400030083;18;05;2024;08:30;1;973;97302;2;3;2;3;MERE THERESA (rue);4,92161000; -52,31259000
202400030086;18;05;2024;01:40;5;973;97302;2;1;2;7;TROUBIRAN (CHEMIN DE);4,91551426; -52,31123579
202400030197;24;07;2024;21:50;3;973;97302;2;1;3;6;TERRASSE DES CALIMBES (Lot);4,92076388; -52,31714594
202400030420;4;10;2024;13:35;1;973;97302;2;2;1;6;ARAGO (FRANCOIS);4,93878000; -52,33174000
202400030421;4;10;2024;23:12;5;973;97302;2;1;1;3;ZEPHIR (ROCADE);4,93810000; -52,30600000
202400030422;4;10;2024;19:32;5;973;97302;2;9;1;3;BADUEL (ROUTE DE);4,93145000; -52,30647000
202400030631;12;11;2024;02:00;3;973;97307;1;1;1;7;Larivot;4,90210700; -52,35748100
202400030649;10;11;2024;23:50;3;973;97303;1;1;3;1;route nationale 1 PK 175;5,54514800; -53,44698400
202400030680;21;06;2024;23:25;5;973;97302;2;1;1;7;BADUEL (ROUTE DE);4,93723721; -52,31530237
202400030682;21;06;2024;19:20;5;973;97302;1;6;1;2;LEBLOND (ROND POINT);4,92066000; -52,33019000
202400030928;1;11;2024;08:35;5;973;97302;2;2;1;3;JUILLET (RUE DU 14);4,94057000; -52,32975000
202400031002;17;12;2024;07:40;1;973;97305;1;1;1;3;Route Nationale 1 - PK 34.700;5,05281400; -52,52297400
202400031164;2;03;2024;05:55;3;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,92876771; -52,29843289
202400031223;3;03;2024;19:23;5;973;97309;2;1;1;1;Route de Montjoly;4,91486000; -52,27460700
202400031286;2;03;2024;06:25;1;973;97302;1;6;1;3;MARINGOUINS (ROND-POINT);4,90780000; -52,32232000
202400031572;19;01;2024;09:33;1;973;97302;2;6;1;2;GALMOT (ROND-POINT);4,93129569; -52,33001053
202400031576;18;01;2024;21:59;4;973;97302;2;3;1;3;ZEPHIR (ROCADE);4,93803000; -52,30632000
202400031619;18;05;2024;16:00;1;973;97310;1;1;2;3;RN2, PK 99.900;4,38714800; -52,30899800
202400031622;19;05;2024;05:30;3;973;97305;1;1;2;1;pk 35 RN1;5,06934100; -52,54142800
202400031655;9;04;2024;17:50;1;973;97302;2;6;2;7;CATAYEE (JUSTIN);4,92498000; -52,32363000
202400031725;17;05;2024;09:10;1;973;97302;2;3;2;3;BADUEL (ROUTE DE);4,93704525; -52,31510952
202400031728;15;05;2024;12:32;1;973;97302;2;1;1;5;MANGUES (RUE DES - CITE MANGUIERS);4,93399362; -52,32427293
202400031967;31;08;2024;18:05;2;973;97304;1;1;1;7;Route Degrad Saramaca;5,07055400; -52,69279000
202400032058;30;08;2024;08:20;1;973;97302;1;6;1;3;MARINGOUINS (ROND-POINT);4,90698000; -52,32211000
202400032060;30;08;2024;02:35;5;973;97302;2;1;1;6;GRANT (CITE);4,94538149; -52,30605841
202400032062;29;08;2024;09:50;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93859000; -52,31740000
202400032327;4;10;2024;17:20;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93371000; -52,31048000
202400032328;4;10;2024;00:20;5;973;97302;2;1;1;1;ZEPHIR (ROCADE);4,94071000; -52,30466000
202400032487;3;10;2024;10:00;1;973;97302;2;1;1;3;BADUEL (ROUTE DE);4,93682000; -52,31478000
202400032488;3;10;2024;06:45;1;973;97302;2;1;1;5;MONTABO (ROUTE DE) 1;4,93665000; -52,29696000
202400032489;2;10;2024;14:35;1;973;97302;1;1;1;3;ROUTE NATIONALE 1;4,90306850; -52,32430995
202400032547;21;06;2024;12:26;1;973;97302;1;1;8;7;ROUTE NATIONALE 3;4,90379000; -52,31641000
202400032548;20;06;2024;21:40;5;973;97302;2;2;2;3;LUBIN (SAMUEL);4,94266000; -52,32417000
202400032660;9;11;2024;20:35;3;973;97309;1;1;1;1;D23;4,89406500; -52,29097300
202400032719;8;11;2024;17:00;1;973;97302;2;6;1;6;MANDELA  (BOULEVARD);4,93735764; -52,32591963
202400032722;8;11;2024;13:00;1;973;97302;2;1;1;3;JADFARD (RENE);4,93502000; -52,32920000
202400032724;8;11;2024;07:45;1;973;97302;2;1;1;7;BADUEL (ROUTE DE);4,92790000; -52,29209000
202400032727;8;11;2024;04:50;3;973;97302;1;6;1;7;MARINGOUINS (ROND-POINT);4,90767106; -52,32238412
202400032785;15;12;2024;20:35;3;973;97311;1;1;1;1;Route Apatou;5,31681700; -54,14238500
202400032789;15;12;2024;02:00;5;973;97304;2;1;1;6;Avenue Rosilvine;5,17704000; -52,65103900
202400032887;14;12;2024;00:45;5;973;97302;1;9;1;3;FELIX EBOUE(ROCADE);4,92967397; -52,32939720
202400033049;15;12;2024;04:30;3;973;97307;2;1;8;1;route nationale 02;4,88151900; -52,33638300
202400033056;14;12;2024;17:15;1;973;97304;1;1;1;3;rn1 PK 43 490;5,07464700; -52,60078000
202400033163;1;03;2024;14:30;1;973;97302;1;9;1;7;LEBLOND (ROND POINT);4,92157119; -52,32975304
202400033166;1;03;2024;04:05;5;973;97302;2;6;1;7;MADELEINE (ROUTE DE LA);4,92466000; -52,32321000
202400033170;29;02;2024;21:35;5;973;97302;2;3;1;3;BADUEL (ROUTE DE);4,92880868; -52,29472071
202400033426;17;05;2024;15:45;1;973;97311;1;1;2;5;route nationale 01;5,48771600; -53,98398400
202400033536;15;05;2024;13:12;1;973;97302;2;1;1;3;MONTABO (ROUTE DE) 2;4,93771000; -52,29856000
202400033679;17;01;2024;07:30;1;973;97302;2;3;2;2;MONTABO (ROUTE DE) 1;4,93670035; -52,29703546
202400033883;22;07;2024;19:09;5;973;97302;2;1;1;2;ZEPHIR (CITE);4,93594045; -52,29419553
202400033955;28;08;2024;19:15;5;973;97302;2;1;8;7;RABAN (ROUTE DE);4,92842815; -52,31359398
202400034223;29;08;2024;23:00;3;973;97305;1;1;1;1;PK24+100 RN1;4,99934021; -52,45614231
202400034393;3;10;2024;16:30;1;973;97309;2;1;1;3;Rue Cyprien Gildon Rd4;4,91756400; -52,27948300
202400034397;4;10;2024;19:57;1;973;97304;1;1;1;5;Route Nationale 1;5,15783800; -52,88294800
202400034444;27;09;2024;17:20;1;973;97302;2;1;1;7;MADELEINE (ROUTE DE LA);4,91743000; -52,32143000
202400034472;20;06;2024;20:55;3;973;97302;1;1;2;6;ROUTE NATIONALE 3;4,90394861; -52,31714273
202400034475;19;06;2024;17:48;1;973;97302;2;1;1;6;JASMIN(LOTISSEMENT);4,91523722; -52,31789875
202400034685;7;11;2024;19:30;5;973;97302;2;3;1;3;MATOURY (RUE);4,93258515; -52,32124749
202400034687;7;11;2024;17:30;1;973;97302;2;1;1;6;RABAN (ROUTE DE);4,92429000; -52,31242000
202400034690;7;11;2024;08:10;1;973;97302;2;2;1;3;ARAGO (FRANCOIS);4,93874000; -52,33173000
202400034692;7;11;2024;07:55;1;973;97302;2;1;1;1;BADUEL (ROUTE DE);4,92684000; -52,29136000
202400034694;6;11;2024;13:25;1;973;97302;2;1;1;3;MANDELA  (BOULEVARD);4,93571000; -52,32601000
202400034751;13;12;2024;17:15;1;973;97302;2;6;1;3;LEBLOND (ROND POINT);4,92080000; -52,32934000
202400034754;13;12;2024;12:30;1;973;97302;2;1;1;3;TROUBIRAN (CHEMIN DE);4,92554000; -52,30360000
202400034755;11;12;2024;12:45;1;973;97302;1;6;1;7;MARINGOUINS (ROND-POINT);4,90776976; -52,32238948
202400034758;12;12;2024;11:25;1;973;97302;2;1;1;3;FELIX EBOUE(ROCADE);4,92847839; -52,31708837
202400034968;13;12;2024;20:00;5;973;97307;1;1;1;7;Route de Stoupan;4,77116900; -52,33929600
202400035003;11;12;2024;19:05;4;973;97302;2;2;1;3;BRASSE (LIEUTENANT);4,93645000; -52,33251000
